Region,Latin_Name,Species,Age,Sex,AIV,Province,Sampling_Site,Weather_Station_nearest,Day_sampling,Month_sampling,Year_sampling,Stratum_of_density_estimates,Population_Density,Pond_Density,Percent_MALL,Hunting_Zone,Percent_HY,Sampling_Latitude,Sampling_Longitude,Temperature
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,1,AB,Last Lake,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Last Lake,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Last Lake,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Last Lake,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,1,AB,Hay Lake AB,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Hay Lake AB,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,1,AB,Hay Lake AB,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Hay Lake AB,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Hay Lake AB,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Hay Lake AB,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Hay Lake AB,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Hay Lake AB,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Hay Lake AB,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Hay Lake AB,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Hay Lake AB,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Hay Lake AB,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Hay Lake AB,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Hay Lake AB,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,George Lake,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,George Lake,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118.3,13.91428571
Prairie Provinces,Anas acuta,NOPI,HY,F,0,AB,George Lake,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,1,AB,George Lake,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,George Lake,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,George Lake,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,George Lake,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,George Lake,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,George Lake,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,George Lake,3072525,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118.3,13.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.39285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Cardinal Lake,3075040,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.39285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.39285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.39285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.39285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.39285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Brownville Area,3075040,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-117.5,14.39285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Brownville Area,3075040,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-117.5,14.39285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Brownville Area,3075040,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-117.5,14.39285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Brownville Area,3075040,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-117.5,14.39285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Brownville Area,3075040,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-117.5,14.39285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Brownville Area,3075040,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-117.5,14.39285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Brownville Area,3075040,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-117.5,14.39285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Brownville Area,3075040,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-117.5,14.39285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Brownville Area,3075040,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-117.5,14.39285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Brownville Area,3075040,1,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-117.5,14.39285714
Prairie Provinces,Anas acuta,NOPI,HY,F,0,AB,Frank Lake,3031480,2,8,2005,28,9.074658779,1.587272264,28.46971682,AB-1,71.86761229,50.3,-113.4,17.72857143
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Frank Lake,3031480,2,8,2005,28,9.074658779,1.587272264,28.46971682,AB-1,71.86761229,50.3,-113.4,17.72857143
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Frank Lake,3031480,2,8,2005,28,9.074658779,1.587272264,28.46971682,AB-1,71.86761229,50.3,-113.4,17.72857143
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Frank Lake,3031480,2,8,2005,28,9.074658779,1.587272264,28.46971682,AB-1,71.86761229,50.3,-113.4,17.72857143
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Frank Lake,3031480,2,8,2005,28,9.074658779,1.587272264,28.46971682,AB-1,71.86761229,50.3,-113.4,17.72857143
Prairie Provinces,Anas strepera,GADW,HY,F,0,AB,Frank Lake,3031480,2,8,2005,28,9.074658779,1.587272264,28.46971682,AB-1,71.86761229,50.3,-113.4,17.72857143
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Frank Lake,3031480,2,8,2005,28,9.074658779,1.587272264,28.46971682,AB-1,71.86761229,50.3,-113.4,17.72857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,1,AB,Last Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Last Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Last Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,1,AB,Last Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Last Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Last Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Last Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Last Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Last Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Last Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,1,AB,Last Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Last Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Last Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Last Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Last Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Last Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Last Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Last Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Last Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Last Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Hay Lake AB,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Hay Lake AB,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Hay Lake AB,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.86428571
Prairie Provinces,Anas acuta,NOPI,HY,F,0,AB,Hay Lake AB,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Hay Lake AB,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Hay Lake AB,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Hay Lake AB,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Hay Lake AB,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Hay Lake AB,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Hay Lake AB,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Hay Lake AB,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Hay Lake AB,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Hay Lake AB,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Hay Lake AB,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Hay Lake AB,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Hay Lake AB,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,1,AB,George Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118.3,13.86428571
Prairie Provinces,Anas crecca,AGWT,HY,M,0,AB,George Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,George Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,George Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,George Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,George Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,George Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,George Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,George Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,George Lake,3072525,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-118.3,13.86428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Frank Lake,3031480,3,8,2005,28,9.074658779,1.587272264,28.46971682,AB-1,71.86761229,50.3,-113.4,17.49285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Frank Lake,3031480,3,8,2005,28,9.074658779,1.587272264,28.46971682,AB-1,71.86761229,50.3,-113.4,17.49285714
Prairie Provinces,Anas discors,BWTE,HY,F,0,AB,Frank Lake,3031480,3,8,2005,28,9.074658779,1.587272264,28.46971682,AB-1,71.86761229,50.3,-113.4,17.49285714
Prairie Provinces,Anas discors,BWTE,HY,F,0,AB,Frank Lake,3031480,3,8,2005,28,9.074658779,1.587272264,28.46971682,AB-1,71.86761229,50.3,-113.4,17.49285714
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Frank Lake,3031480,3,8,2005,28,9.074658779,1.587272264,28.46971682,AB-1,71.86761229,50.3,-113.4,17.49285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,1,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,1,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,1,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Cardinal Lake,3075040,3,8,2005,76,6.759433908,4.399389385,44.96930769,AB-2,75.12820513,56.1,-117.4,14.32857143
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Buffalo Lake,3016124,3,8,2005,26,18.66061163,7.876743889,28.72868574,AB-1,71.86761229,52.2,-112.5,16.2
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Buffalo Lake,3016124,3,8,2005,26,18.66061163,7.876743889,28.72868574,AB-1,71.86761229,52.2,-112.5,16.2
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Buffalo Lake,3016124,3,8,2005,26,18.66061163,7.876743889,28.72868574,AB-1,71.86761229,52.2,-112.5,16.2
Prairie Provinces,Anas discors,BWTE,HY,M,1,AB,Buffalo Lake,3016124,3,8,2005,26,18.66061163,7.876743889,28.72868574,AB-1,71.86761229,52.2,-112.5,16.2
Prairie Provinces,Anas discors,BWTE,HY,F,0,AB,Buffalo Lake,3016124,3,8,2005,26,18.66061163,7.876743889,28.72868574,AB-1,71.86761229,52.2,-112.5,16.2
Prairie Provinces,Anas discors,BWTE,HY,F,0,AB,Buffalo Lake,3016124,3,8,2005,26,18.66061163,7.876743889,28.72868574,AB-1,71.86761229,52.2,-112.5,16.2
Prairie Provinces,Anas discors,BWTE,HY,F,0,AB,Buffalo Lake,3016124,3,8,2005,26,18.66061163,7.876743889,28.72868574,AB-1,71.86761229,52.2,-112.5,16.2
Prairie Provinces,Anas discors,BWTE,HY,F,0,AB,Buffalo Lake,3016124,3,8,2005,26,18.66061163,7.876743889,28.72868574,AB-1,71.86761229,52.2,-112.5,16.2
